AREA_NAME,OCC_TITLE,TOT_EMP,JOBS_1000,LOC QUOTIENT,Score
"Durham-Chapel Hill, NC","Life, Physical, and Social Science","8,740",29.835,3.63,10
"Durham-Chapel Hill, NC",Community and Social Service,"4,410",15.077,1.05,5.5
"Durham-Chapel Hill, NC",Legal,"1,380",4.702,0.61,1.1
"Durham-Chapel Hill, NC","Education, Training, and Library","29,230",99.843,1.62,10
"Durham-Chapel Hill, NC","Arts, Design, Entertainment, Sports, and Media","4,070",13.891,1.02,5.2
"Durham-Chapel Hill, NC",Healthcare Practitioners and Technical,"29,160",99.595,1.68,10
"Durham-Chapel Hill, NC",Healthcare Support,"11,080",37.831,1.31,8.1
"Durham-Chapel Hill, NC",Protective Service,"5,040",17.199,0.71,2.1
"Durham-Chapel Hill, NC",Food Preparation and Serving Related,"24,910",85.073,0.92,4.2
"Durham-Chapel Hill, NC",Building and Grounds Cleaning and Maintenance,"7,590",25.926,0.82,3.2
"Durham-Chapel Hill, NC",Personal Care and Service,"5,830",19.914,0.62,1.2
"Durham-Chapel Hill, NC",Sales and Related,"22,520",76.902,0.74,2.4
"Durham-Chapel Hill, NC",Office and Administrative Support,"39,640",135.388,0.86,3.6
"Durham-Chapel Hill, NC","Farming, Fishing, and Forestry",300,1.04,0.31,0
"Durham-Chapel Hill, NC",Construction and Extraction,"5,980",20.431,0.51,0.1
"Durham-Chapel Hill, NC","Installation, Maintenance, and Repair","8,200",28.013,0.72,2.2
"Durham-Chapel Hill, NC",Production,"13,300",45.415,0.7,2
"Durham-Chapel Hill, NC",Transportation and Material Moving,"10,770",36.767,0.53,0.3
"El Paso, TX",Management,"8,060",27.076,0.54,0.4
"El Paso, TX",Business and Financial Operations,"10,700",35.962,0.69,1.9
"El Paso, TX",Computer and Mathematical,"4,320",14.509,0.49,0
"El Paso, TX",Architecture and Engineering,"2,590",8.717,0.49,0
"El Paso, TX","Life, Physical, and Social Science","1,120",3.779,0.46,0
"El Paso, TX",Community and Social Service,"3,580",12.032,0.84,3.4
"El Paso, TX",Legal,"1,490",5.012,0.65,1.5
"El Paso, TX","Education, Training, and Library","23,660",79.499,1.29,7.9
"El Paso, TX","Arts, Design, Entertainment, Sports, and Media","2,540",8.547,0.63,1.3
"El Paso, TX",Healthcare Practitioners and Technical,"16,460",55.33,0.93,4.3
"El Paso, TX",Healthcare Support,"8,530",28.653,0.99,4.9
"El Paso, TX",Protective Service,"11,010",36.995,1.53,10
"El Paso, TX",Food Preparation and Serving Related,"31,780",106.808,1.16,6.6
"El Paso, TX",Building and Grounds Cleaning and Maintenance,"8,770",29.458,0.93,4.3
"El Paso, TX",Personal Care and Service,"14,000",47.034,1.46,9.6
"El Paso, TX",Sales and Related,"36,250",121.836,1.18,6.8
"El Paso, TX",Office and Administrative Support,"53,450",179.621,1.14,6.4
"El Paso, TX","Farming, Fishing, and Forestry",340,1.152,0.35,0
"El Paso, TX",Construction and Extraction,"11,200",37.648,0.95,4.5
"El Paso, TX","Installation, Maintenance, and Repair","11,610",39.016,1,5
"El Paso, TX",Production,"14,880",50.015,0.77,2.7
"El Paso, TX",Transportation and Material Moving,"21,220",71.299,1.03,5.3
"Eugene, OR",Management,"7,370",50.595,1,5
"Eugene, OR",Business and Financial Operations,"5,020",34.443,0.66,1.6
"Eugene, OR",Computer and Mathematical,"2,650",18.206,0.61,1.1
"Eugene, OR",Architecture and Engineering,"1,520",10.404,0.58,0.8
"Eugene, OR","Life, Physical, and Social Science","1,910",13.091,1.59,10
"Eugene, OR",Community and Social Service,"3,010",20.648,1.44,9.4
"Eugene, OR",Legal,920,6.346,0.83,3.3
"Eugene, OR","Education, Training, and Library","9,640",66.168,1.08,5.8
"Eugene, OR","Arts, Design, Entertainment, Sports, and Media","1,830",12.559,0.93,4.3
"Eugene, OR",Healthcare Practitioners and Technical,"8,110",55.633,0.94,4.4
"Eugene, OR",Healthcare Support,"4,950",33.98,1.18,6.8
"Eugene, OR",Protective Service,"2,240",15.342,0.64,1.4
"Eugene, OR",Food Preparation and Serving Related,"14,490",99.426,1.08,5.8
"Eugene, OR",Building and Grounds Cleaning and Maintenance,"4,560",31.317,0.99,4.9
"Eugene, OR",Personal Care and Service,"6,810",46.748,1.45,9.5
"Eugene, OR",Sales and Related,"17,180",117.87,1.14,6.4
"Eugene, OR",Office and Administrative Support,"22,380",153.578,0.98,4.8
"Eugene, OR","Farming, Fishing, and Forestry","1,090",7.445,2.25,10
"Eugene, OR",Construction and Extraction,"5,150",35.303,0.89,3.9
"Eugene, OR","Installation, Maintenance, and Repair","5,420",37.203,0.96,4.6
"Eugene, OR",Production,"9,390",64.431,0.99,4.9
"Eugene, OR",Transportation and Material Moving,"10,090",69.264,1,5
"Evansville, IN-KY",Management,"7,290",47.627,0.94,4.4
"Evansville, IN-KY",Business and Financial Operations,"5,090",33.232,0.64,1.4
"Evansville, IN-KY",Computer and Mathematical,"2,130",13.928,0.47,0
"Evansville, IN-KY",Architecture and Engineering,"2,520",16.458,0.92,4.2
"Evansville, IN-KY","Life, Physical, and Social Science","1,310",8.542,1.04,5.4
"Evansville, IN-KY",Community and Social Service,"1,920",12.579,0.87,3.7
"Evansville, IN-KY",Legal,720,4.722,0.62,1.2
"Evansville, IN-KY","Education, Training, and Library","6,890",45.026,0.73,2.3
"Evansville, IN-KY","Arts, Design, Entertainment, Sports, and Media","1,500",9.822,0.72,2.2
"Evansville, IN-KY",Healthcare Practitioners and Technical,"11,640",76.076,1.28,7.8
"Evansville, IN-KY",Healthcare Support,"4,760",31.085,1.08,5.8
"Evansville, IN-KY",Protective Service,"2,610",17.07,0.71,2.1
"Evansville, IN-KY",Food Preparation and Serving Related,"14,410",94.205,1.02,5.2
"Evansville, IN-KY",Building and Grounds Cleaning and Maintenance,"4,300",28.076,0.89,3.9
"Evansville, IN-KY",Personal Care and Service,"4,800",31.37,0.98,4.8
"Evansville, IN-KY",Sales and Related,"15,670",102.383,0.99,4.9
"Evansville, IN-KY",Office and Administrative Support,"20,640",134.867,0.86,3.6
"Evansville, IN-KY","Farming, Fishing, and Forestry",270,1.739,0.53,0.3
"Evansville, IN-KY",Construction and Extraction,"7,870",51.417,1.29,7.9
"Evansville, IN-KY","Installation, Maintenance, and Repair","7,540",49.254,1.27,7.7
"Evansville, IN-KY",Production,"16,250",106.192,1.64,10
"Evansville, IN-KY",Transportation and Material Moving,"12,900",84.332,1.22,7.2
"Fargo, ND-MN",Management,"6,550",47.774,0.95,4.5
"Fargo, ND-MN",Business and Financial Operations,"7,120",51.913,1,5
"Fargo, ND-MN",Computer and Mathematical,"4,480",32.668,1.1,6
"Fargo, ND-MN",Architecture and Engineering,"2,200",16.037,0.9,4
"Fargo, ND-MN","Life, Physical, and Social Science",940,6.849,0.83,3.3
"Fargo, ND-MN",Community and Social Service,"1,950",14.249,0.99,4.9
"Fargo, ND-MN",Legal,740,5.394,0.7,2
"Fargo, ND-MN","Education, Training, and Library","6,860",50.013,0.81,3.1
"Fargo, ND-MN","Arts, Design, Entertainment, Sports, and Media","1,940",14.12,1.04,5.4
"Fargo, ND-MN",Healthcare Practitioners and Technical,"9,020",65.747,1.11,6.1
"Fargo, ND-MN",Healthcare Support,"3,700",26.953,0.94,4.4
"Fargo, ND-MN",Protective Service,"1,850",13.472,0.56,0.6
"Fargo, ND-MN",Food Preparation and Serving Related,"12,130",88.424,0.96,4.6
"Fargo, ND-MN",Building and Grounds Cleaning and Maintenance,"4,650",33.902,1.08,5.8
"Fargo, ND-MN",Personal Care and Service,"6,430",46.904,1.46,9.6
"Fargo, ND-MN",Sales and Related,"14,340",104.52,1.01,5.1
"Fargo, ND-MN",Office and Administrative Support,"21,620",157.625,1,5
"Fargo, ND-MN","Farming, Fishing, and Forestry",270,2.001,0.61,1.1
"Fargo, ND-MN",Construction and Extraction,"7,840",57.151,1.44,9.4
"Fargo, ND-MN","Installation, Maintenance, and Repair","5,450",39.721,1.02,5.2
"Fargo, ND-MN",Production,"7,040",51.333,0.79,2.9
"Fargo, ND-MN",Transportation and Material Moving,"10,040",73.23,1.06,5.6
"Fayetteville, NC",Management,"3,980",31.62,0.63,1.3
"Fayetteville, NC",Business and Financial Operations,"6,120",48.601,0.94,4.4
"Fayetteville, NC",Computer and Mathematical,"2,350",18.63,0.63,1.3
"Fayetteville, NC",Architecture and Engineering,"1,020",8.091,0.45,0
"Fayetteville, NC","Life, Physical, and Social Science",760,6.035,0.74,2.4
"Fayetteville, NC",Community and Social Service,"1,920",15.234,1.06,5.6
"Fayetteville, NC",Legal,460,3.673,0.48,0
"Fayetteville, NC","Education, Training, and Library","10,630",84.419,1.37,8.7
"Fayetteville, NC","Arts, Design, Entertainment, Sports, and Media",980,7.808,0.58,0.8
"Fayetteville, NC",Healthcare Practitioners and Technical,"9,690",76.959,1.3,8
"Fayetteville, NC",Healthcare Support,"6,190",49.184,1.71,10
"Fayetteville, NC",Protective Service,"3,580",28.451,1.18,6.8
"Fayetteville, NC",Food Preparation and Serving Related,"14,300",113.554,1.23,7.3
"Fayetteville, NC",Building and Grounds Cleaning and Maintenance,"3,740",29.709,0.94,4.4
"Fayetteville, NC",Personal Care and Service,"2,800",22.21,0.69,1.9
"Fayetteville, NC",Sales and Related,"13,890",110.305,1.07,5.7
"Fayetteville, NC",Office and Administrative Support,"19,460",154.549,0.99,4.9
"Fayetteville, NC","Farming, Fishing, and Forestry",60,0.48,0.15,0
"Fayetteville, NC",Construction and Extraction,"3,460",27.472,0.69,1.9
"Fayetteville, NC","Installation, Maintenance, and Repair","5,670",45.063,1.16,6.6
"Fayetteville, NC",Production,"6,260",49.697,0.77,2.7
"Fayetteville, NC",Transportation and Material Moving,"8,590",68.254,0.98,4.8
"Fort Collins, CO",Management,"5,690",37.959,0.75,2.5
"Fort Collins, CO",Business and Financial Operations,"7,930",52.905,1.02,5.2
"Fort Collins, CO",Computer and Mathematical,"5,050",33.684,1.14,6.4
"Fort Collins, CO",Architecture and Engineering,"4,350",29.013,1.63,10
"Fort Collins, CO","Life, Physical, and Social Science","2,880",19.232,2.34,10
"Fort Collins, CO",Community and Social Service,"1,910",12.715,0.88,3.8
"Fort Collins, CO",Legal,550,3.648,0.48,0
"Fort Collins, CO","Education, Training, and Library","10,420",69.55,1.13,6.3
"Fort Collins, CO","Arts, Design, Entertainment, Sports, and Media","2,060",13.755,1.01,5.1
"Fort Collins, CO",Healthcare Practitioners and Technical,"9,120",60.886,1.03,5.3
"Fort Collins, CO",Healthcare Support,"3,650",24.374,0.85,3.5
"Fort Collins, CO",Protective Service,"2,720",18.166,0.75,2.5
"Fort Collins, CO",Food Preparation and Serving Related,"17,160",114.542,1.24,7.4
"Fort Collins, CO",Building and Grounds Cleaning and Maintenance,"4,980",33.24,1.05,5.5
"Fort Collins, CO",Personal Care and Service,"4,670",31.201,0.97,4.7
"Fort Collins, CO",Sales and Related,"17,700",118.141,1.14,6.4
"Fort Collins, CO",Office and Administrative Support,"21,370",142.648,0.91,4.1
"Fort Collins, CO","Farming, Fishing, and Forestry",300,1.973,0.6,1
"Fort Collins, CO",Construction and Extraction,"7,880",52.61,1.32,8.2
"Fort Collins, CO","Installation, Maintenance, and Repair","5,940",39.618,1.02,5.2
"Fort Collins, CO",Production,"6,990",46.643,0.72,2.2
"Fort Collins, CO",Transportation and Material Moving,"6,520",43.5,0.63,1.3
"Fort Wayne, IN",Management,"8,740",41.255,0.82,3.2
"Fort Wayne, IN",Business and Financial Operations,"8,670",40.883,0.79,2.9
"Fort Wayne, IN",Computer and Mathematical,"4,070",19.186,0.65,1.5
"Fort Wayne, IN",Architecture and Engineering,"3,510",16.577,0.93,4.3
"Fort Wayne, IN","Life, Physical, and Social Science",530,2.521,0.31,0
"Fort Wayne, IN",Community and Social Service,"3,280",15.487,1.08,5.8
"Fort Wayne, IN",Legal,"1,010",4.786,0.62,1.2
"Fort Wayne, IN","Education, Training, and Library","10,570",49.892,0.81,3.1
"Fort Wayne, IN","Arts, Design, Entertainment, Sports, and Media","2,530",11.93,0.88,3.8
"Fort Wayne, IN",Healthcare Practitioners and Technical,"14,940",70.468,1.19,6.9
"Fort Wayne, IN",Healthcare Support,"6,100",28.779,1,5
"Fort Wayne, IN",Protective Service,"3,260",15.358,0.64,1.4
"Fort Wayne, IN",Food Preparation and Serving Related,"20,360",96.075,1.04,5.4
"Fort Wayne, IN",Building and Grounds Cleaning and Maintenance,"6,530",30.811,0.98,4.8
"Fort Wayne, IN",Personal Care and Service,"5,560",26.23,0.82,3.2
"Fort Wayne, IN",Sales and Related,"20,220",95.376,0.92,4.2
"Fort Wayne, IN",Office and Administrative Support,"31,050",146.502,0.93,4.3
"Fort Wayne, IN","Farming, Fishing, and Forestry",150,0.695,0.21,0
"Fort Wayne, IN",Construction and Extraction,"7,620",35.949,0.9,4
"Fort Wayne, IN","Installation, Maintenance, and Repair","8,860",41.81,1.08,5.8
"Fort Wayne, IN",Production,"26,990",127.331,1.96,10
"Fort Wayne, IN",Transportation and Material Moving,"17,400",82.098,1.18,6.8
"Fresno, CA",Management,"14,850",42.336,0.84,3.4
"Fresno, CA",Business and Financial Operations,"13,780",39.281,0.76,2.6
"Fresno, CA",Computer and Mathematical,"3,660",10.449,0.35,0
"Fresno, CA",Architecture and Engineering,"3,000",8.55,0.48,0
"Fresno, CA","Life, Physical, and Social Science","2,970",8.47,1.03,5.3
"Fresno, CA",Community and Social Service,"6,670",19.01,1.32,8.2
"Fresno, CA",Legal,"2,450",6.977,0.91,4.1
"Fresno, CA","Education, Training, and Library","28,180",80.339,1.31,8.1
"Fresno, CA","Arts, Design, Entertainment, Sports, and Media","3,420",9.74,0.72,2.2
"Fresno, CA",Healthcare Practitioners and Technical,"20,210",57.63,0.97,4.7
"Fresno, CA",Healthcare Support,"9,400",26.787,0.93,4.3
"Fresno, CA",Protective Service,"7,640",21.771,0.9,4
"Fresno, CA",Food Preparation and Serving Related,"29,210",83.272,0.9,4
"Fresno, CA",Building and Grounds Cleaning and Maintenance,"9,150",26.086,0.83,3.3
"Fresno, CA",Personal Care and Service,"8,950",25.51,0.79,2.9
"Fresno, CA",Sales and Related,"32,140",91.626,0.88,3.8
"Fresno, CA",Office and Administrative Support,"55,620",158.574,1.01,5.1
"Fresno, CA","Farming, Fishing, and Forestry","28,520",81.31,24.62,10
"Fresno, CA",Construction and Extraction,"12,050",34.362,0.86,3.6
"Fresno, CA","Installation, Maintenance, and Repair","12,980",37.002,0.95,4.5
"Fresno, CA",Production,"20,810",59.337,0.91,4.1
"Fresno, CA",Transportation and Material Moving,"25,110",71.58,1.03,5.3
"Gainesville, FL",Management,"3,610",28.287,0.56,0.6
"Gainesville, FL",Business and Financial Operations,"6,820",53.41,1.03,5.3
"Gainesville, FL",Computer and Mathematical,"3,280",25.657,0.86,3.6
"Gainesville, FL",Architecture and Engineering,"1,510",11.79,0.66,1.6
"Gainesville, FL","Life, Physical, and Social Science","1,610",12.604,1.53,10
"Gainesville, FL",Community and Social Service,"2,070",16.194,1.13,6.3
"Gainesville, FL",Legal,990,7.727,1.01,5.1
"Gainesville, FL","Education, Training, and Library","16,500",129.198,2.1,10
"Gainesville, FL","Arts, Design, Entertainment, Sports, and Media","1,420",11.143,0.82,3.2
"Gainesville, FL",Healthcare Practitioners and Technical,"13,890",108.726,1.84,10
"Gainesville, FL",Healthcare Support,"4,500",35.257,1.22,7.2
"Gainesville, FL",Protective Service,"2,750",21.502,0.89,3.9
"Gainesville, FL",Food Preparation and Serving Related,"13,010",101.877,1.1,6
"Gainesville, FL",Building and Grounds Cleaning and Maintenance,"5,470",42.835,1.36,8.6
"Gainesville, FL",Personal Care and Service,"3,190",24.94,0.78,2.8
"Gainesville, FL",Sales and Related,"12,670",99.148,0.96,4.6
"Gainesville, FL",Office and Administrative Support,"17,830",139.601,0.89,3.9
"Gainesville, FL","Farming, Fishing, and Forestry",170,1.296,0.39,0
"Gainesville, FL",Construction and Extraction,"3,770",29.544,0.74,2.4
"Gainesville, FL","Installation, Maintenance, and Repair","4,170",32.606,0.84,3.4
"Gainesville, FL",Production,"2,980",23.328,0.36,0
"Gainesville, FL",Transportation and Material Moving,"5,540",43.332,0.63,1.3
"Grand Rapids-Wyoming, MI",Management,"24,970",45.212,0.9,4
"Grand Rapids-Wyoming, MI",Business and Financial Operations,"22,240",40.266,0.78,2.8
"Grand Rapids-Wyoming, MI",Computer and Mathematical,"9,430",17.064,0.58,0.8
"Grand Rapids-Wyoming, MI",Architecture and Engineering,"13,480",24.412,1.37,8.7
"Grand Rapids-Wyoming, MI","Life, Physical, and Social Science","1,880",3.398,0.41,0
"Grand Rapids-Wyoming, MI",Community and Social Service,"8,030",14.529,1.01,5.1
"Grand Rapids-Wyoming, MI",Legal,"2,150",3.891,0.51,0.1
"Grand Rapids-Wyoming, MI","Education, Training, and Library","28,230",51.107,0.83,3.3
"Grand Rapids-Wyoming, MI","Arts, Design, Entertainment, Sports, and Media","9,590",17.369,1.28,7.8
"Grand Rapids-Wyoming, MI",Healthcare Practitioners and Technical,"32,150",58.196,0.98,4.8
"Grand Rapids-Wyoming, MI",Healthcare Support,"15,810",28.613,0.99,4.9
"Grand Rapids-Wyoming, MI",Protective Service,"7,140",12.931,0.54,0.4
"Grand Rapids-Wyoming, MI",Food Preparation and Serving Related,"43,380",78.542,0.85,3.5
"Grand Rapids-Wyoming, MI",Building and Grounds Cleaning and Maintenance,"18,270",33.081,1.05,5.5
"Grand Rapids-Wyoming, MI",Personal Care and Service,"14,200",25.698,0.8,3
"Grand Rapids-Wyoming, MI",Sales and Related,"51,850",93.863,0.91,4.1
"Grand Rapids-Wyoming, MI",Office and Administrative Support,"77,070",139.532,0.89,3.9
"Grand Rapids-Wyoming, MI","Farming, Fishing, and Forestry",680,1.226,0.37,0
"Grand Rapids-Wyoming, MI",Construction and Extraction,"16,770",30.366,0.76,2.6
"Grand Rapids-Wyoming, MI","Installation, Maintenance, and Repair","21,510",38.948,1,5
"Grand Rapids-Wyoming, MI",Production,"81,820",148.13,2.28,10
"Grand Rapids-Wyoming, MI",Transportation and Material Moving,"51,720",93.627,1.35,8.5
"Greeley, CO",Management,"3,410",35.515,0.7,2
"Greeley, CO",Business and Financial Operations,"3,930",40.923,0.79,2.9
"Greeley, CO",Computer and Mathematical,970,10.06,0.34,0
"Greeley, CO",Architecture and Engineering,"1,850",19.222,1.08,5.8
"Greeley, CO","Life, Physical, and Social Science",490,5.116,0.62,1.2
"Greeley, CO",Community and Social Service,"1,240",12.922,0.9,4
"Greeley, CO",Legal,400,4.141,0.54,0.4
"Greeley, CO","Education, Training, and Library","6,570",68.385,1.11,6.1
"Greeley, CO","Arts, Design, Entertainment, Sports, and Media",850,8.881,0.66,1.6
"Greeley, CO",Healthcare Practitioners and Technical,"3,830",39.925,0.67,1.7
"Greeley, CO",Healthcare Support,"1,730",17.998,0.62,1.2
"Greeley, CO",Protective Service,"1,810",18.863,0.78,2.8
"Greeley, CO",Food Preparation and Serving Related,"8,140",84.748,0.92,4.2
"Greeley, CO",Building and Grounds Cleaning and Maintenance,"3,160",32.919,1.04,5.4
"Greeley, CO",Personal Care and Service,"2,180",22.695,0.71,2.1
"Greeley, CO",Sales and Related,"9,530",99.223,0.96,4.6
"Greeley, CO",Office and Administrative Support,"12,500",130.164,0.83,3.3
"Greeley, CO","Farming, Fishing, and Forestry",560,5.786,1.75,10
"Greeley, CO",Construction and Extraction,"9,880",102.901,2.59,10
"Greeley, CO","Installation, Maintenance, and Repair","4,480",46.693,1.2,7
"Greeley, CO",Production,"10,320",107.489,1.66,10
"Greeley, CO",Transportation and Material Moving,"8,210",85.429,1.23,7.3
"Green Bay, WI",Management,"7,620",44.581,0.88,3.8
"Green Bay, WI",Business and Financial Operations,"8,550",50.063,0.97,4.7
"Green Bay, WI",Computer and Mathematical,"4,500",26.362,0.89,3.9
"Green Bay, WI",Architecture and Engineering,"2,780",16.25,0.91,4.1
"Green Bay, WI","Life, Physical, and Social Science","1,020",5.991,0.73,2.3
"Green Bay, WI",Community and Social Service,"2,050",11.993,0.83,3.3
